id,price,latitude,longitude,ln_price,f_property_type,f_room_type,f_neighbourhood_cleansed,n_accommodates,n_bedrooms,n_beds,n_bathrooms,n_number_of_reviews,n_reviews_per_month,n_review_scores_rating,n_minimum_nights,n_availability_365,n_host_listings_count,p_host_response_rate,d_host_is_superhost,d_instant_bookable,d_host_identity_verified,n_days_since,d_wifi,d_airconditioning,d_heating,d_kitchen,d_washer,d_dryer,d_tv,d_hairdryer,d_iron,d_elevator,d_freeparking,d_pool,d_dishesandsilverware,d_hottub,d_gym,d_selfcheckin,d_smokingallowed,d_petsallowed,d_hotwater,d_coffeemaker,d_dishwasher,d_microwave,d_refrigerator,d_balcony,d_fireextinguisher,d_smokealarm,d_carbonmonoxidealarm,d_dedicatedworkspace,d_essentials,d_hangers,d_bedlinens,n_amenities_count,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_bathroom,f_number_of_reviews,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month,flag_host_response_rate,ln_days_since,ln_days_since2,ln_days_since3,ln_review_scores_rating
922483078848880362,143.0,39.46359922641236,-0.3743072971701622,4.962844630259907,Apartment,Entire home/apt,RUSSAFA,4.0,2.0,2.0,1.0,9.0,0.46,4.78,2.0,77.0,1.0,100.0,0,0,1,585.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,2.302585092994046,1,1,2,0,0,0,0,6.373319789577012,40.61920514021397,258.879183957014,1.5665304114228238
968111902707427537,109.0,39.47036582311377,-0.3297702223062514,4.6913478822291435,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,2.0,1.0,2.0,1.0,30.0,1.6,4.87,4.0,180.0,6.0,100.0,1,0,1,560.0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,30,4.0,1.0986122886681098,1.206948960812582,1.0986122886681098,3.4339872044851463,1,2,3,0,0,0,0,6.329720905522696,40.06536674181106,253.60258945307518,1.5851452198650557
965329984895923595,120.0,39.47036012912702,-0.3299063444137573,4.787491742782046,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,4.0,1.0,2.0,1.0,26.0,1.38,4.85,4.0,172.0,6.0,100.0,1,1,1,563.0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,37,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,3.295836866004329,1,2,3,0,0,0,0,6.335054251498059,40.132912369423636,254.24417713091626,1.5810384379124023
991134978258903011,109.0,39.46952379032403,-0.3309387797580799,4.6913478822291435,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,3.0,1.0,2.0,1.0,20.0,1.14,4.55,4.0,172.0,6.0,100.0,1,0,1,526.0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,34,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,3.044522437723423,1,2,3,0,0,0,0,6.267200548541362,39.27780271563715,246.16186672494058,1.5173226235262947
881132440870470003,134.0,39.4624259,-0.3315628,4.897839799950911,Apartment,Entire home/apt,EL GRAU,5.0,3.0,4.0,2.0,36.0,1.75,4.64,5.0,316.0,6.0,100.0,1,0,1,615.0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,39,25.0,1.791759469228055,3.210401995568401,1.6094379124341003,3.6109179126442243,2,2,3,0,0,0,0,6.423246963533519,41.25810155454258,265.01097553137316,1.5368672195992648
960126183443508382,131.0,39.47093353241805,-0.3289802461531164,4.875197323201151,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,3.0,1.0,2.0,1.0,43.0,2.24,4.95,4.0,175.0,6.0,100.0,1,1,1,575.0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,35,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,3.784189633918261,1,2,3,0,0,0,0,6.3561076606958915,40.400104594356996,256.7874143051078,1.601405740736836
13219448,126.0,39.4623,-0.33483,4.836281906951478,Apartment,Entire home/apt,EL GRAU,5.0,3.0,3.0,1.0,129.0,1.2,4.62,4.0,179.0,5.0,100.0,0,1,1,3211.0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,28,25.0,1.791759469228055,3.210401995568401,1.3862943611198906,4.867534450455582,1,3,3,0,0,0,0,8.074649075066652,65.19995768547474,526.4667780194035,1.5325568680981427
628027475691420195,115.0,39.471516,-0.331071,4.74493212836325,House,Entire home/apt,CABANYAL-CANYAMELAR,6.0,2.0,4.0,1.0,29.0,0.88,4.45,2.0,168.0,1.0,100.0,0,1,1,988.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,41,36.0,1.9459101490553132,3.7865663081964716,1.6094379124341003,3.4011973816621555,1,2,2,0,0,0,0,6.8966943316227125,47.56439270383685,328.0370775476283,1.4951487660319727
1163656449564408787,68.0,39.4634729,-0.3827259,4.219507705176107,House,Entire home/apt,ARRANCAPINS,4.0,3.0,3.0,1.5,2.0,0.75,5.0,32.0,134.0,2.0,100.0,0,0,1,79.0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,45,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,1.0986122886681098,1,1,4,0,0,0,0,4.382026634673881,19.202157426991302,84.14436528827676,1.6114359150967734
1139799774370415297,126.0,39.46914,-0.33396,4.836281906951478,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,4.0,1.0,2.0,1.0,2.0,0.23,5.0,15.0,150.0,1.0,100.0,0,0,1,264.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,35,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,1.0986122886681098,1,1,4,0,0,0,0,5.579729825986222,31.133384931000236,173.71587648341202,1.6114359150967734
1240541562276787303,180.0,39.4599211,-0.3742101,5.19295685089021,Apartment,Entire home/apt,RUSSAFA,4.0,3.0,4.0,2.0,0.0,1.2,4.77,11.0,316.0,1.0,100.0,0,0,1,649.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16.0,1.6094379124341003,2.5902903939802346,1.6094379124341003,0.0,2,0,4,1,1,1,1,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
27072026,174.0,39.47934,-0.37752,5.159055299214529,Apartment,Entire home/apt,EL CARME,4.0,2.0,2.0,1.0,304.0,3.77,4.94,2.0,101.0,2.0,100.0,1,0,1,2421.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,51,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,5.720311776607412,1,3,2,0,0,0,0,7.792348924113037,60.72070175512561,473.15689499294166,1.599387576580599
1043987002927630827,131.0,39.46693,-0.38171,4.875197323201151,Apartment,Entire home/apt,LA ROQUETA,4.0,3.0,3.0,2.0,4.0,0.6,4.75,30.0,100.0,2.0,100.0,1,0,1,199.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,36,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,1.6094379124341003,2,1,4,0,0,0,0,5.298317366548036,28.072166916664518,148.73524949119886,1.5602476682433286
960908039854884332,75.0,39.475189073365584,-0.3312873327101571,4.31748811353631,Apartment,Private room,CABANYAL-CANYAMELAR,2.0,1.0,1.0,1.0,89.0,4.79,4.9,2.0,239.0,6.0,95.0,1,1,1,556.0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,26,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,4.499809670330265,1,3,2,0,0,0,0,6.322565239927284,39.97483121313676,252.7434783001387,1.5912739418064292
922928903198469612,250.0,39.47539958623511,-0.3317049496047403,5.521460917862246,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,5.0,2.0,2.0,1.0,14.0,0.73,4.57,2.0,305.0,6.0,95.0,1,1,1,576.0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,23,25.0,1.791759469228055,3.210401995568401,1.0986122886681098,2.70805020110221,1,2,2,0,0,0,0,6.3578422665081,40.422158285796854,256.99770645291983,1.5216989981260935
879631772698313514,46.0,39.4745,-0.33182,3.828641396489095,House,Private room,CABANYAL-CANYAMELAR,2.0,0.0,1.0,0.0,16.0,0.75,4.81,2.0,75.0,6.0,95.0,1,0,1,637.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,2.833213344056216,0,2,2,0,0,0,0,6.45833828334479,41.71013338211693,269.37815122514326,1.5727739280625088
22525510,146.0,39.47262,-0.38642,4.983606621708336,Apartment,Entire home/apt,LA PETXINA,4.0,2.0,4.0,2.0,42.0,0.49,4.55,2.0,55.0,1.0,100.0,0,0,1,2561.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,27,16.0,1.6094379124341003,2.5902903939802346,1.6094379124341003,3.7612001156935624,2,2,2,0,0,0,0,7.848543482456679,61.59963479601322,483.46741219996125,1.5173226235262947
19004825,150.0,39.47935,-0.37743,5.0106352940962555,Apartment,Entire home/apt,EL CARME,4.0,1.0,2.0,0.0,14.0,0.19,4.57,1.0,265.0,9.0,100.0,0,1,1,2167.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,26,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,2.70805020110221,0,2,1,0,0,0,0,7.681560362559537,59.00636960364581,453.26098988590354,1.5216989981260935
19004830,158.0,39.45934,-0.3361,5.062595033026967,Apartment,Entire home/apt,EL GRAU,2.0,1.0,3.0,1.0,11.0,0.13,4.45,1.0,294.0,9.0,100.0,0,1,1,2555.0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,38,4.0,1.0986122886681098,1.206948960812582,1.3862943611198906,2.4849066497880004,1,2,1,0,0,0,0,7.846198815497425,61.5628358523132,483.0342497430823,1.4951487660319727
1371551267184955976,113.0,39.4610224193244,-0.3365298637433768,4.727387818712341,Apartment,Entire home/apt,EL GRAU,4.0,2.0,1.0,1.0,0.0,1.2,4.77,1.0,305.0,9.0,100.0,0,1,1,649.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16.0,1.6094379124341003,2.5902903939802346,0.6931471805599453,0.0,1,0,1,1,1,1,0,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
19004827,164.0,39.47977,-0.37813,5.099866427824199,Apartment,Entire home/apt,EL CARME,4.0,1.0,2.0,1.0,15.0,0.18,4.67,1.0,252.0,9.0,100.0,0,1,1,2526.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,32,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,2.772588722239781,1,2,1,0,0,0,0,7.834788107388194,61.38390468767148,480.9298864320189,1.5432981099295553
1079660263935460232,127.0,39.4599363,-0.3372591,4.844187086458591,Apartment,Entire home/apt,EL GRAU,7.0,3.0,6.0,2.0,63.0,4.86,4.52,1.0,328.0,9.0,100.0,0,1,1,388.0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,38,49.0,2.0794415416798357,4.324077125263812,1.9459101490553132,4.1588830833596715,2,3,1,0,0,0,0,5.963579343618446,35.564278587632614,212.09039715589765,1.5107219394949425
19004826,241.0,39.47763,-0.37905,5.484796933490655,Apartment,Entire home/apt,EL CARME,6.0,2.0,4.0,1.0,11.0,0.95,4.73,1.0,226.0,9.0,100.0,0,1,1,345.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,30,36.0,1.9459101490553132,3.7865663081964716,1.6094379124341003,2.4849066497880004,1,2,1,0,0,0,0,5.846438775057725,34.18084635049847,199.83622546784457,1.556037135706985
19005713,156.0,39.45969,-0.3363,5.049856007249537,Apartment,Entire home/apt,EL GRAU,4.0,2.0,3.0,1.0,1.0,0.16,5.0,1.0,255.0,9.0,100.0,0,1,1,181.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,35,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,0.6931471805599453,1,1,1,0,0,0,0,5.204006687076795,27.081685599140002,140.9332729552359,1.6114359150967734
1060438069973447308,87.0,39.4804692745536,-0.3772789765174263,4.465908118654584,Apartment,Entire home/apt,EL CARME,4.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,355.0,1.0,92.0,0,0,1,20.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,0.6931471805599453,1,1,2,0,0,0,0,3.044522437723423,9.269116873801375,28.220034300169072,1.6114359150967734
42151107,136.0,39.47166,-0.38377,4.912654885736052,Apartment,Entire home/apt,EL PILAR,4.0,2.0,2.0,2.0,3.0,0.33,5.0,11.0,149.0,1.0,100.0,1,0,1,274.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,48,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,1.3862943611198906,2,1,4,0,0,0,0,5.616771097666572,31.548117563582544,177.19855491691757,1.6114359150967734
36348362,112.0,39.47762,-0.37584,4.718498871295094,Apartment,Entire home/apt,LA SEU,3.0,2.0,2.0,1.0,103.0,1.52,4.49,31.0,105.0,1.0,100.0,0,0,1,2036.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,22,9.0,1.3862943611198906,1.9218120556728056,1.0986122886681098,4.6443908991413725,1,3,4,0,0,0,0,7.619233416226805,58.0527178509472,442.3172077527232,1.5040773967762742
1229884913105001717,115.0,39.47773,-0.3775,4.74493212836325,Apartment,Entire home/apt,EL CARME,4.0,1.0,2.0,1.0,6.0,1.03,4.67,2.0,326.0,3.0,100.0,1,0,1,173.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,38,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,1.9459101490553132,1,1,2,0,0,0,0,5.159055299214529,26.615851580353514,137.3126501387302,1.5432981099295553
1228306557079541828,137.0,39.47755985253672,-0.3796674115372788,4.919980925828125,Apartment,Entire home/apt,EL CARME,4.0,1.0,2.0,1.0,2.0,0.34,4.5,2.0,333.0,3.0,100.0,1,0,1,173.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,37,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,1.0986122886681098,1,1,2,0,0,0,0,5.159055299214529,26.615851580353514,137.3126501387302,1.506297153514587
1228296555056414295,151.0,39.47727299569575,-0.3794483988511253,5.017279836814924,Apartment,Entire home/apt,EL CARME,4.0,1.0,2.0,1.0,2.0,0.34,5.0,2.0,355.0,3.0,100.0,1,0,1,175.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,48,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,1.0986122886681098,1,1,2,0,0,0,0,5.170483995038151,26.733904742945683,138.22722659827517,1.6114359150967734
1227334670717619010,100.0,39.47905084627115,-0.3789556057309757,4.605170185988092,Apartment,Entire home/apt,EL CARME,2.0,1.0,1.0,1.0,2.0,0.34,5.0,2.0,92.0,8.0,100.0,0,0,1,174.0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,35,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,1.0986122886681098,1,1,2,0,0,0,0,5.1647859739235145,26.675014156437065,137.77073896937733,1.6114359150967734
1194121991408507415,135.0,39.4781107,-0.3784699,4.90527477843843,Apartment,Entire home/apt,EL CARME,4.0,1.0,1.0,1.0,6.0,0.99,5.0,2.0,45.0,8.0,100.0,0,0,1,181.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,43,16.0,1.6094379124341003,2.5902903939802346,0.6931471805599453,1.9459101490553132,1,1,2,0,0,0,0,5.204006687076795,27.081685599140002,140.9332729552359,1.6114359150967734
1194113792413576906,241.0,39.4781107,-0.3784699,5.484796933490655,Apartment,Entire home/apt,EL CARME,4.0,1.0,2.0,1.0,3.0,0.51,4.33,2.0,86.0,8.0,100.0,0,0,1,174.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,35,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,1.3862943611198906,1,1,2,0,0,0,0,5.1647859739235145,26.675014156437065,137.77073896937733,1.4678743481123135
1181784895515468078,246.0,39.4729,-0.38431,5.5053315359323625,Apartment,Entire home/apt,EL BOTANIC,4.0,2.0,2.0,1.0,1.0,0.13,5.0,2.0,93.0,5.0,100.0,0,1,1,222.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,0.6931471805599453,1,1,2,0,0,0,0,5.407171771460119,29.237506566075158,158.0922201719615,1.6114359150967734
750744577198401154,280.0,39.48977,-0.36761,5.634789603169249,Apartment,Entire home/apt,SANT LLORENS,4.0,2.0,3.0,1.0,11.0,0.41,4.91,2.0,116.0,5.0,100.0,0,0,1,800.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,48,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,2.4849066497880004,1,2,2,0,0,0,0,6.68586094706836,44.70073660353383,298.86290916275595,1.5933085305042167
1239567171996507990,213.0,39.47134763591129,-0.3937423546310437,5.3612921657094255,Apartment,Entire home/apt,NOU MOLES,5.0,2.0,3.0,1.0,0.0,1.2,4.77,3.0,147.0,5.0,100.0,0,1,1,649.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,25.0,1.791759469228055,3.210401995568401,1.3862943611198906,0.0,1,0,3,1,1,1,0,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
1066975153589675218,180.0,39.46478,-0.37471,5.19295685089021,Apartment,Entire home/apt,RUSSAFA,5.0,3.0,0.0,3.0,3.0,0.24,5.0,11.0,124.0,1.0,100.0,0,0,1,374.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,32,25.0,1.791759469228055,3.210401995568401,0.0,1.3862943611198906,2,1,4,0,0,0,0,5.926926025970411,35.1284521173254,208.20373710623133,1.6114359150967734
1057742387953363275,90.0,39.46413369314135,-0.3526830518055963,4.499809670330265,Apartment,Entire home/apt,CAMI FONDO,2.0,1.0,1.0,1.0,7.0,0.66,5.0,28.0,307.0,1.0,100.0,1,1,1,316.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,34,4.0,1.0986122886681098,1.206948960812582,0.6931471805599453,2.0794415416798357,1,1,4,0,0,0,0,5.75890177387728,33.164949641166885,190.99368731906665,1.6114359150967734
26176965,155.0,39.47788,-0.37437,5.043425116919247,Apartment,Entire home/apt,LA SEU,4.0,1.0,1.0,2.0,101.0,1.31,4.73,1.0,292.0,1.0,100.0,0,1,1,2309.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,46,16.0,1.6094379124341003,2.5902903939802346,0.6931471805599453,4.624972813284271,2,3,1,0,0,0,0,7.745002803515839,59.98506842646821,464.58452313208574,1.556037135706985
16022983,151.0,39.47834,-0.37543,5.017279836814924,Apartment,Entire home/apt,LA SEU,5.0,2.0,3.0,2.0,163.0,1.63,4.71,1.0,245.0,6.0,100.0,0,1,1,2994.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,46,25.0,1.791759469228055,3.210401995568401,1.3862943611198906,5.099866427824199,2,3,1,0,0,0,0,8.00469951054955,64.0752142541922,512.9028361788899,1.5518087995974639
965866807772538001,246.0,39.47346052809639,-0.3852489255286982,5.5053315359323625,Apartment,Entire home/apt,EL BOTANIC,4.0,2.0,3.0,1.0,66.0,3.54,4.88,4.0,219.0,1.0,100.0,1,0,1,559.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,41,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,4.204692619390966,1,3,3,0,0,0,0,6.327936783729195,40.04278393887299,253.38820540971497,1.5871923034867805
21198567,129.0,39.45584,-0.37073,4.859812404361672,Apartment,Entire home/apt,EN CORTS,6.0,2.0,4.0,1.0,30.0,0.33,4.47,3.0,16.0,1.0,100.0,0,1,1,2701.0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,23,36.0,1.9459101490553132,3.7865663081964716,1.6094379124341003,3.4339872044851463,1,2,3,0,0,0,0,7.9017475185201445,62.43761384643926,493.36626027342044,1.4996230464268936
913790924479831775,166.0,39.47232,-0.33034,5.111987788356544,House,Entire home/apt,CABANYAL-CANYAMELAR,4.0,1.0,3.0,2.0,0.0,1.2,4.77,1.0,361.0,1.0,100.0,0,0,1,649.0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,29,16.0,1.6094379124341003,2.5902903939802346,1.3862943611198906,0.0,2,0,1,1,1,1,1,6.476972362889683,41.95117098963676,271.7165750907367,1.5644405465033644
592611636268918087,339.0,39.469120025634766,-0.3315399885177612,5.82600010738045,House,Entire home/apt,CABANYAL-CANYAMELAR,6.0,2.0,4.0,2.0,71.0,2.22,4.89,3.0,142.0,5.0,100.0,1,1,1,957.0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,56,36.0,1.9459101490553132,3.7865663081964716,1.6094379124341003,4.276666119016055,2,3,3,0,0,0,0,6.86484777797086,47.12613501471146,323.5137432400967,1.5892352051165808
592603245018279272,331.0,39.469120025634766,-0.3315399885177612,5.802118375377063,Apartment,Entire home/apt,CABANYAL-CANYAMELAR,6.0,3.0,4.0,2.0,45.0,1.48,4.96,3.0,171.0,5.0,100.0,1,1,1,914.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,59,36.0,1.9459101490553132,3.7865663081964716,1.6094379124341003,3.828641396489095,2,2,3,0,0,0,0,6.818924065275521,46.497725407993634,317.06445876514084,1.6034198401085373
593290193428709076,71.0,39.4714,-0.34838,4.2626798770413155,Apartment,Entire home/apt,CIUTAT JARDI,4.0,1.0,2.0,1.0,103.0,2.87,4.02,2.0,271.0,1.0,100.0,0,0,1,1076.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,38,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,4.6443908991413725,1,3,2,0,0,0,0,6.981934677156389,48.74741183607888,340.3512451199429,1.3937663759585914
1181138314629189015,91.0,39.47849345258917,-0.3767676881819544,4.51085950651685,Apartment,Entire home/apt,EL CARME,4.0,1.0,1.0,1.0,7.0,0.98,4.71,11.0,140.0,10.0,100.0,0,0,1,214.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,15,16.0,1.6094379124341003,2.5902903939802346,0.6931471805599453,2.0794415416798357,1,1,4,0,0,0,0,5.3706380281276624,28.843752829170985,154.90935581826056,1.5518087995974639
1090379909470533302,196.0,39.46168301270567,-0.3900076799423866,5.278114659230517,House,Entire home/apt,PATRAIX,6.0,2.0,3.0,1.0,32.0,2.53,4.72,2.0,24.0,10.0,100.0,0,1,1,379.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,20,36.0,1.9459101490553132,3.7865663081964716,1.3862943611198906,3.4965075614664802,1,2,2,0,0,0,0,5.940171252720432,35.28563451164622,209.60271176008084,1.5539252025038415
50019319,153.0,39.47268,-0.37784,5.030437921392435,Apartment,Entire home/apt,EL MERCAT,4.0,1.0,2.0,1.0,76.0,1.65,4.66,2.0,112.0,10.0,100.0,0,1,1,1378.0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,43,16.0,1.6094379124341003,2.5902903939802346,1.0986122886681098,4.343805421853684,1,3,2,0,0,0,0,7.229113877793302,52.26008745810371,377.7941234980692,1.541159071680806
912945756732839364,89.0,39.46130966672266,-0.3884625152281994,4.48863636973214,Apartment,Entire home/apt,PATRAIX,4.0,1.0,1.0,1.0,37.0,2.2,4.62,2.0,52.0,10.0,100.0,0,1,1,503.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,16.0,1.6094379124341003,2.5902903939802346,0.6931471805599453,3.6375861597263857,1,2,2,0,0,0,0,6.222576268071369,38.720455411965006,240.94098693540903,1.5325568680981427
1039817534700875415,104.0,39.461170338917576,-0.3887851248070746,4.6443908991413725,Apartment,Entire home/apt,PATRAIX,3.0,0.0,1.0,1.0,37.0,2.82,4.59,11.0,121.0,10.0,100.0,0,1,1,392.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,26,9.0,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.6375861597263857,1,2,4,0,0,0,0,5.973809611869261,35.686401278861574,213.18376697268675,1.5260563034950492
50298437,155.0,39.47267,-0.37796,5.043425116919247,Apartment,Entire home/apt,EL MERCAT,6.0,2.0,2.0,1.0,53.0,1.17,4.7,2.0,73.0,10.0,100.0,0,1,1,1357.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,42,36.0,1.9459101490553132,3.7865663081964716,1.0986122886681098,3.9889840465642745,1,3,2,0,0,0,0,7.213768308118642,52.03845320321689,375.393344520881,1.5496879080283263
